Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
08184 Rubí;0818402 Rubí distrito 02;0818402003 Rubí sección 02003;Renta neta media por persona ;2021;14.808
08184 Rubí;0818402 Rubí distrito 02;0818402004 Rubí sección 02004;Renta neta media por persona ;2021;15.934
08184 Rubí;0818402 Rubí distrito 02;0818402005 Rubí sección 02005;Renta neta media por persona ;2021;14.732
08184 Rubí;0818402 Rubí distrito 02;0818402006 Rubí sección 02006;Renta neta media por persona ;2021;14.919
08184 Rubí;0818403 Rubí distrito 03;;Renta neta media por persona ;2021;12.531
08184 Rubí;0818403 Rubí distrito 03;0818403001 Rubí sección 03001;Renta neta media por persona ;2021;15.423
08184 Rubí;0818403 Rubí distrito 03;0818403003 Rubí sección 03003;Renta neta media por persona ;2021;10.245
08184 Rubí;0818403 Rubí distrito 03;0818403004 Rubí sección 03004;Renta neta media por persona ;2021;10.372
08184 Rubí;0818403 Rubí distrito 03;0818403005 Rubí sección 03005;Renta neta media por persona ;2021;13.069
08184 Rubí;0818403 Rubí distrito 03;0818403006 Rubí sección 03006;Renta neta media por persona ;2021;11.758
08184 Rubí;0818403 Rubí distrito 03;0818403007 Rubí sección 03007;Renta neta media por persona ;2021;13.794
08184 Rubí;0818403 Rubí distrito 03;0818403008 Rubí sección 03008;Renta neta media por persona ;2021;9.801
08184 Rubí;0818403 Rubí distrito 03;0818403009 Rubí sección 03009;Renta neta media por persona ;2021;15.448
08184 Rubí;0818404 Rubí distrito 04;;Renta neta media por persona ;2021;13.642
08184 Rubí;0818404 Rubí distrito 04;0818404001 Rubí sección 04001;Renta neta media por persona ;2021;13.538
08184 Rubí;0818404 Rubí distrito 04;0818404002 Rubí sección 04002;Renta neta media por persona ;2021;14.264
08184 Rubí;0818404 Rubí distrito 04;0818404003 Rubí sección 04003;Renta neta media por persona ;2021;14.417
08184 Rubí;0818404 Rubí distrito 04;0818404004 Rubí sección 04004;Renta neta media por persona ;2021;13.462
08184 Rubí;0818404 Rubí distrito 04;0818404005 Rubí sección 04005;Renta neta media por persona ;2021;15.115
08184 Rubí;0818404 Rubí distrito 04;0818404006 Rubí sección 04006;Renta neta media por persona ;2021;13.747
08184 Rubí;0818404 Rubí distrito 04;0818404007 Rubí sección 04007;Renta neta media por persona ;2021;14.100
08184 Rubí;0818404 Rubí distrito 04;0818404008 Rubí sección 04008;Renta neta media por persona ;2021;12.065
08184 Rubí;0818404 Rubí distrito 04;0818404009 Rubí sección 04009;Renta neta media por persona ;2021;14.534
08184 Rubí;0818404 Rubí distrito 04;0818404010 Rubí sección 04010;Renta neta media por persona ;2021;13.199
08184 Rubí;0818404 Rubí distrito 04;0818404011 Rubí sección 04011;Renta neta media por persona ;2021;13.408
08184 Rubí;0818404 Rubí distrito 04;0818404012 Rubí sección 04012;Renta neta media por persona ;2021;13.347
08184 Rubí;0818404 Rubí distrito 04;0818404013 Rubí sección 04013;Renta neta media por persona ;2021;11.479
08184 Rubí;0818404 Rubí distrito 04;0818404014 Rubí sección 04014;Renta neta media por persona ;2021;14.545
08184 Rubí;0818404 Rubí distrito 04;0818404015 Rubí sección 04015;Renta neta media por persona ;2021;12.633
08184 Rubí;0818404 Rubí distrito 04;0818404016 Rubí sección 04016;Renta neta media por persona ;2021;12.718
08184 Rubí;0818404 Rubí distrito 04;0818404018 Rubí sección 04018;Renta neta media por persona ;2021;12.729
08184 Rubí;0818404 Rubí distrito 04;0818404019 Rubí sección 04019;Renta neta media por persona ;2021;11.984
08184 Rubí;0818404 Rubí distrito 04;0818404020 Rubí sección 04020;Renta neta media por persona ;2021;13.560
08184 Rubí;0818404 Rubí distrito 04;0818404021 Rubí sección 04021;Renta neta media por persona ;2021;15.649
08184 Rubí;0818404 Rubí distrito 04;0818404022 Rubí sección 04022;Renta neta media por persona ;2021;16.716
08184 Rubí;0818404 Rubí distrito 04;0818404023 Rubí sección 04023;Renta neta media por persona ;2021;11.972
08184 Rubí;0818404 Rubí distrito 04;0818404024 Rubí sección 04024;Renta neta media por persona ;2021;14.539
08184 Rubí;0818404 Rubí distrito 04;0818404025 Rubí sección 04025;Renta neta media por persona ;2021;12.649
08184 Rubí;0818404 Rubí distrito 04;0818404026 Rubí sección 04026;Renta neta media por persona ;2021;13.883
08185 Rubió;0818501 Rubió distrito 01;;Renta neta media por persona ;2021;14.536
08185 Rubió;0818501 Rubió distrito 01;0818501001 Rubió sección 01001;Renta neta media por persona ;2021;14.536
08187 Sabadell;0818701 Sabadell distrito 01;;Renta neta media por persona ;2021;17.964
08187 Sabadell;0818701 Sabadell distrito 01;0818701001 Sabadell sección 01001;Renta neta media por persona ;2021;20.565
08187 Sabadell;0818701 Sabadell distrito 01;0818701002 Sabadell sección 01002;Renta neta media por persona ;2021;23.256
08187 Sabadell;0818701 Sabadell distrito 01;0818701003 Sabadell sección 01003;Renta neta media por persona ;2021;19.807
08187 Sabadell;0818701 Sabadell distrito 01;0818701004 Sabadell sección 01004;Renta neta media por persona ;2021;20.028
08187 Sabadell;0818701 Sabadell distrito 01;0818701005 Sabadell sección 01005;Renta neta media por persona ;2021;19.047
08187 Sabadell;0818701 Sabadell distrito 01;0818701006 Sabadell sección 01006;Renta neta media por persona ;2021;22.951
08187 Sabadell;0818701 Sabadell distrito 01;0818701007 Sabadell sección 01007;Renta neta media por persona ;2021;19.582
08187 Sabadell;0818701 Sabadell distrito 01;0818701008 Sabadell sección 01008;Renta neta media por persona ;2021;20.169
08187 Sabadell;0818701 Sabadell distrito 01;0818701009 Sabadell sección 01009;Renta neta media por persona ;2021;20.871
08187 Sabadell;0818701 Sabadell distrito 01;0818701010 Sabadell sección 01010;Renta neta media por persona ;2021;21.368
08187 Sabadell;0818701 Sabadell distrito 01;0818701011 Sabadell sección 01011;Renta neta media por persona ;2021;20.030
08187 Sabadell;0818701 Sabadell distrito 01;0818701012 Sabadell sección 01012;Renta neta media por persona ;2021;17.756
08187 Sabadell;0818701 Sabadell distrito 01;0818701013 Sabadell sección 01013;Renta neta media por persona ;2021;17.020
08187 Sabadell;0818701 Sabadell distrito 01;0818701014 Sabadell sección 01014;Renta neta media por persona ;2021;18.678
08187 Sabadell;0818701 Sabadell distrito 01;0818701015 Sabadell sección 01015;Renta neta media por persona ;2021;19.175
08187 Sabadell;0818701 Sabadell distrito 01;0818701016 Sabadell sección 01016;Renta neta media por persona ;2021;18.796
08187 Sabadell;0818701 Sabadell distrito 01;0818701017 Sabadell sección 01017;Renta neta media por persona ;2021;15.848
08187 Sabadell;0818701 Sabadell distrito 01;0818701018 Sabadell sección 01018;Renta neta media por persona ;2021;15.074
08187 Sabadell;0818701 Sabadell distrito 01;0818701019 Sabadell sección 01019;Renta neta media por persona ;2021;16.726
08187 Sabadell;0818701 Sabadell distrito 01;0818701020 Sabadell sección 01020;Renta neta media por persona ;2021;16.321
08187 Sabadell;0818701 Sabadell distrito 01;0818701021 Sabadell sección 01021;Renta neta media por persona ;2021;13.809
08187 Sabadell;0818701 Sabadell distrito 01;0818701022 Sabadell sección 01022;Renta neta media por persona ;2021;17.439
08187 Sabadell;0818701 Sabadell distrito 01;0818701023 Sabadell sección 01023;Renta neta media por persona ;2021;12.869
08187 Sabadell;0818701 Sabadell distrito 01;0818701024 Sabadell sección 01024;Renta neta media por persona ;2021;14.276
08187 Sabadell;0818701 Sabadell distrito 01;0818701025 Sabadell sección 01025;Renta neta media por persona ;2021;12.875
08187 Sabadell;0818701 Sabadell distrito 01;0818701026 Sabadell sección 01026;Renta neta media por persona ;2021;15.495
08187 Sabadell;0818701 Sabadell distrito 01;0818701027 Sabadell sección 01027;Renta neta media por persona ;2021;13.753
08187 Sabadell;0818701 Sabadell distrito 01;0818701028 Sabadell sección 01028;Renta neta media por persona ;2021;17.326
08187 Sabadell;0818701 Sabadell distrito 01;0818701029 Sabadell sección 01029;Renta neta media por persona ;2021;16.540
08187 Sabadell;0818701 Sabadell distrito 01;0818701030 Sabadell sección 01030;Renta neta media por persona ;2021;22.029
08187 Sabadell;0818701 Sabadell distrito 01;0818701031 Sabadell sección 01031;Renta neta media por persona ;2021;18.632
08187 Sabadell;0818701 Sabadell distrito 01;0818701032 Sabadell sección 01032;Renta neta media por persona ;2021;19.080
08187 Sabadell;0818701 Sabadell distrito 01;0818701033 Sabadell sección 01033;Renta neta media por persona ;2021;15.386
08187 Sabadell;0818701 Sabadell distrito 01;0818701034 Sabadell sección 01034;Renta neta media por persona ;2021;16.159
08187 Sabadell;0818701 Sabadell distrito 01;0818701035 Sabadell sección 01035;Renta neta media por persona ;2021;13.776
08187 Sabadell;0818701 Sabadell distrito 01;0818701036 Sabadell sección 01036;Renta neta media por persona ;2021;21.621
08187 Sabadell;0818701 Sabadell distrito 01;0818701037 Sabadell sección 01037;Renta neta media por persona ;2021;20.185
08187 Sabadell;0818701 Sabadell distrito 01;0818701038 Sabadell sección 01038;Renta neta media por persona ;2021;16.127
08187 Sabadell;0818702 Sabadell distrito 02;;Renta neta media por persona ;2021;14.732
08187 Sabadell;0818702 Sabadell distrito 02;0818702001 Sabadell sección 02001;Renta neta media por persona ;2021;19.957
08187 Sabadell;0818702 Sabadell distrito 02;0818702002 Sabadell sección 02002;Renta neta media por persona ;2021;18.365
08187 Sabadell;0818702 Sabadell distrito 02;0818702003 Sabadell sección 02003;Renta neta media por persona ;2021;14.939
08187 Sabadell;0818702 Sabadell distrito 02;0818702004 Sabadell sección 02004;Renta neta media por persona ;2021;16.409
08187 Sabadell;0818702 Sabadell distrito 02;0818702005 Sabadell sección 02005;Renta neta media por persona ;2021;17.124
08187 Sabadell;0818702 Sabadell distrito 02;0818702006 Sabadell sección 02006;Renta neta media por persona ;2021;14.169
08187 Sabadell;0818702 Sabadell distrito 02;0818702007 Sabadell sección 02007;Renta neta media por persona ;2021;16.055
08187 Sabadell;0818702 Sabadell distrito 02;0818702008 Sabadell sección 02008;Renta neta media por persona ;2021;16.939
08187 Sabadell;0818702 Sabadell distrito 02;0818702009 Sabadell sección 02009;Renta neta media por persona ;2021;18.544
08187 Sabadell;0818702 Sabadell distrito 02;0818702010 Sabadell sección 02010;Renta neta media por persona ;2021;16.789
08187 Sabadell;0818702 Sabadell distrito 02;0818702011 Sabadell sección 02011;Renta neta media por persona ;2021;9.572
08187 Sabadell;0818702 Sabadell distrito 02;0818702012 Sabadell sección 02012;Renta neta media por persona ;2021;10.216
08187 Sabadell;0818702 Sabadell distrito 02;0818702013 Sabadell sección 02013;Renta neta media por persona ;2021;9.315
08187 Sabadell;0818702 Sabadell distrito 02;0818702014 Sabadell sección 02014;Renta neta media por persona ;2021;6.785
08187 Sabadell;0818702 Sabadell distrito 02;0818702015 Sabadell sección 02015;Renta neta media por persona ;2021;13.137
08187 Sabadell;0818702 Sabadell distrito 02;0818702016 Sabadell sección 02016;Renta neta media por persona ;2021;19.118
08187 Sabadell;0818702 Sabadell distrito 02;0818702017 Sabadell sección 02017;Renta neta media por persona ;2021;20.069
08187 Sabadell;0818703 Sabadell distrito 03;;Renta neta media por persona ;2021;11.822
08187 Sabadell;0818703 Sabadell distrito 03;0818703001 Sabadell sección 03001;Renta neta media por persona ;2021;11.729
08187 Sabadell;0818703 Sabadell distrito 03;0818703002 Sabadell sección 03002;Renta neta media por persona ;2021;12.036
08187 Sabadell;0818703 Sabadell distrito 03;0818703003 Sabadell sección 03003;Renta neta media por persona ;2021;11.649
08187 Sabadell;0818703 Sabadell distrito 03;0818703004 Sabadell sección 03004;Renta neta media por persona ;2021;11.003
08187 Sabadell;0818703 Sabadell distrito 03;0818703005 Sabadell sección 03005;Renta neta media por persona ;2021;12.150
08187 Sabadell;0818703 Sabadell distrito 03;0818703006 Sabadell sección 03006;Renta neta media por persona ;2021;12.135
08187 Sabadell;0818703 Sabadell distrito 03;0818703007 Sabadell sección 03007;Renta neta media por persona ;2021;11.360
08187 Sabadell;0818703 Sabadell distrito 03;0818703008 Sabadell sección 03008;Renta neta media por persona ;2021;11.397
08187 Sabadell;0818703 Sabadell distrito 03;0818703009 Sabadell sección 03009;Renta neta media por persona ;2021;10.270
08187 Sabadell;0818703 Sabadell distrito 03;0818703010 Sabadell sección 03010;Renta neta media por persona ;2021;14.066
08187 Sabadell;0818703 Sabadell distrito 03;0818703011 Sabadell sección 03011;Renta neta media por persona ;2021;10.309
08187 Sabadell;0818703 Sabadell distrito 03;0818703012 Sabadell sección 03012;Renta neta media por persona ;2021;11.858
08187 Sabadell;0818703 Sabadell distrito 03;0818703013 Sabadell sección 03013;Renta neta media por persona ;2021;11.347
08187 Sabadell;0818703 Sabadell distrito 03;0818703014 Sabadell sección 03014;Renta neta media por persona ;2021;9.908
08187 Sabadell;0818703 Sabadell distrito 03;0818703015 Sabadell sección 03015;Renta neta media por persona ;2021;11.745
08187 Sabadell;0818703 Sabadell distrito 03;0818703016 Sabadell sección 03016;Renta neta media por persona ;2021;9.127
08187 Sabadell;0818703 Sabadell distrito 03;0818703017 Sabadell sección 03017;Renta neta media por persona ;2021;10.752
08187 Sabadell;0818703 Sabadell distrito 03;0818703018 Sabadell sección 03018;Renta neta media por persona ;2021;11.100
08187 Sabadell;0818703 Sabadell distrito 03;0818703019 Sabadell sección 03019;Renta neta media por persona ;2021;15.529
08187 Sabadell;0818703 Sabadell distrito 03;0818703020 Sabadell sección 03020;Renta neta media por persona ;2021;12.502
08187 Sabadell;0818703 Sabadell distrito 03;0818703021 Sabadell sección 03021;Renta neta media por persona ;2021;10.974
08187 Sabadell;0818703 Sabadell distrito 03;0818703022 Sabadell sección 03022;Renta neta media por persona ;2021;10.390
08187 Sabadell;0818703 Sabadell distrito 03;0818703023 Sabadell sección 03023;Renta neta media por persona ;2021;13.715
08187 Sabadell;0818703 Sabadell distrito 03;0818703024 Sabadell sección 03024;Renta neta media por persona ;2021;14.188
08187 Sabadell;0818703 Sabadell distrito 03;0818703025 Sabadell sección 03025;Renta neta media por persona ;2021;12.640
08187 Sabadell;0818703 Sabadell distrito 03;0818703026 Sabadell sección 03026;Renta neta media por persona ;2021;16.757
08187 Sabadell;0818703 Sabadell distrito 03;0818703027 Sabadell sección 03027;Renta neta media por persona ;2021;11.965
08187 Sabadell;0818704 Sabadell distrito 04;;Renta neta media por persona ;2021;13.696
08187 Sabadell;0818704 Sabadell distrito 04;0818704001 Sabadell sección 04001;Renta neta media por persona ;2021;13.006
08187 Sabadell;0818704 Sabadell distrito 04;0818704002 Sabadell sección 04002;Renta neta media por persona ;2021;11.077
08187 Sabadell;0818704 Sabadell distrito 04;0818704003 Sabadell sección 04003;Renta neta media por persona ;2021;12.405
08187 Sabadell;0818704 Sabadell distrito 04;0818704004 Sabadell sección 04004;Renta neta media por persona ;2021;13.190
08187 Sabadell;0818704 Sabadell distrito 04;0818704005 Sabadell sección 04005;Renta neta media por persona ;2021;13.487
